VisitID,UserID,DestinationID,VisitDate
1069,68,5,2023-04-09
1070,68,26,2023-11-29
1071,68,20,2024-10-11
1072,68,9,2023-07-30
1073,68,21,2024-12-11
1074,68,13,2023-02-17
1075,68,10,2023-08-30
1076,68,15,2023-09-14
1077,68,1,2024-03-27
1078,68,28,2023-05-09
1079,68,14,2023-06-17
1080,68,16,2024-04-28
1081,68,11,2023-07-28
1082,68,30,2024-10-04
1083,68,17,2024-09-28
1084,69,9,2023-08-03
1085,69,13,2024-06-02
1086,69,14,2024-03-18
1087,69,12,2023-02-04
1088,69,20,2023-11-27
1089,69,1,2024-06-03
1090,69,15,2024-07-27
1091,69,26,2023-07-29
1092,69,4,2024-11-07
1093,69,28,2024-04-21
1094,69,11,2023-11-16
1095,69,16,2024-04-03
1096,69,10,2024-09-29
1097,69,7,2023-06-15
1098,70,6,2023-11-18
1099,70,22,2023-02-03
1100,70,12,2023-06-03
1101,70,13,2024-12-26
1102,70,10,2024-05-23
1103,70,8,2024-11-24
1104,70,24,2023-07-07
1105,70,20,2024-03-13
1106,70,2,2024-10-13
1107,70,16,2023-09-15
1108,70,1,2024-04-25
1109,70,14,2024-05-21
1110,70,9,2024-08-31
1111,71,5,2024-03-25
1112,71,20,2023-04-10
1113,71,13,2024-05-12
1114,71,11,2024-07-14
1115,71,26,2024-10-16
1116,71,21,2024-07-02
1117,71,14,2023-04-24
1118,71,29,2023-12-24
1119,71,16,2024-11-27
1120,71,8,2024-10-26
1121,71,9,2024-03-23
1122,71,30,2024-12-05
1123,71,2,2024-05-03
1124,71,24,2023-02-17
1125,71,17,2024-10-30
1126,71,23,2023-05-03
1127,71,12,2023-10-06
1128,71,10,2023-06-24
1129,71,4,2024-06-10
1130,71,25,2023-01-22
1131,72,9,2024-05-15
1132,72,1,2024-07-09
1133,72,14,2024-06-21
1134,72,4,2024-02-17
1135,72,30,2024-03-25
1136,72,13,2024-01-07
1137,72,20,2023-09-05
1138,72,15,2024-06-15
1139,72,17,2024-10-04
1140,72,7,2024-05-30
1141,72,22,2024-07-18
1142,72,16,2024-08-29
1143,72,12,2023-09-26
1144,72,25,2023-02-15
1145,72,10,2023-09-04
1146,72,8,2024-07-05
1147,72,11,2024-08-19
1148,73,13,2024-02-21
1149,73,11,2023-01-23
1150,73,14,2023-07-30
1151,73,22,2024-04-17
1152,73,29,2024-05-22
1153,73,9,2024-06-20
1154,73,8,2024-12-25
1155,73,20,2024-05-06
1156,73,1,2024-02-28
1157,73,10,2023-08-31
1158,73,3,2023-09-28
1159,73,21,2024-08-26
1160,73,15,2023-12-09
1161,73,17,2024-06-07
1162,73,6,2023-04-01
1163,73,16,2023-04-04
1164,74,21,2023-05-23
1165,74,1,2024-10-07
1166,74,8,2024-07-22
1167,74,13,2024-08-04
1168,74,26,2024-09-27
1169,74,17,2023-06-27
1170,74,16,2023-08-03
1171,74,10,2024-01-25
1172,74,29,2023-12-07
1173,74,5,2024-05-28
1174,74,9,2023-01-07
1175,74,20,2023-04-12
1176,74,25,2024-06-29
1177,75,14,2023-08-10
1178,75,13,2024-04-01
1179,75,4,2024-05-02
1180,75,16,2024-05-11
1181,75,10,2023-09-25
1182,75,1,2024-02-22
1183,75,8,2023-02-01
1184,75,19,2023-10-22
1185,75,20,2023-10-04
1186,75,3,2024-01-26
1187,75,30,2024-11-25
1188,75,29,2024-11-28
1189,75,9,2023-12-20
1190,75,24,2024-04-17
1191,75,11,2023-03-21
1192,75,21,2023-12-19
1193,75,17,2024-05-17
1194,75,26,2024-05-14
1195,75,12,2024-12-05
1196,76,5,2024-10-25
1197,76,28,2023-08-20
1198,76,8,2023-07-14
1199,76,13,2023-11-15
1200,76,14,2024-01-03
1201,76,1,2024-06-07
1202,76,30,2023-11-12
1203,76,23,2023-04-20
1204,76,26,2024-02-03
1205,76,12,2023-02-09
1206,76,9,2024-09-12
1207,76,21,2024-07-17
1208,76,29,2023-06-14
1209,76,20,2023-07-12
1210,76,16,2023-01-21
1211,76,3,2023-09-24
1212,77,10,2023-07-17
1213,77,9,2024-09-02
1214,77,16,2024-06-12
1215,77,3,2023-11-11
1216,77,5,2024-10-07
1217,77,13,2024-12-07
1218,77,29,2023-06-23
1219,77,19,2024-12-17
1220,77,2,2023-01-02
1221,77,15,2023-04-05
1222,77,8,2023-02-01
1223,77,21,2023-09-26
1224,78,7,2024-03-14
1225,78,4,2024-04-29
1226,78,16,2024-12-18
1227,78,20,2023-10-16
1228,78,9,2023-11-07
1229,78,26,2024-02-15
1230,78,18,2023-10-14
1231,78,10,2024-07-27
1232,78,11,2023-11-09
1233,78,12,2024-07-26
1234,78,2,2023-11-08
1235,78,1,2023-06-14
1236,78,17,2024-12-25
1237,78,14,2024-01-20
1238,78,13,2024-05-31
1239,78,28,2024-03-08
1240,78,21,2023-09-20
1241,78,15,2024-12-11
1242,78,8,2023-09-29
1243,78,23,2024-12-26
1244,79,11,2023-03-12
1245,79,8,2023-02-24
1246,79,15,2024-03-30
1247,79,20,2023-11-04
1248,79,9,2024-08-26
1249,79,13,2024-05-03
1250,79,10,2023-03-04
1251,79,16,2024-09-04
1252,79,14,2023-12-29
1253,79,7,2024-02-18
1254,79,12,2024-12-06
1255,79,21,2024-04-12
1256,79,29,2023-01-17
1257,79,2,2023-05-10
1258,79,4,2023-11-08
1259,80,1,2023-06-04
1260,80,20,2024-12-09
1261,80,10,2023-07-16
1262,80,17,2023-09-02
1263,80,3,2023-09-29
1264,80,21,2024-10-13
1265,80,11,2024-01-01
1266,80,13,2024-06-10
1267,80,4,2024-10-20
1268,80,23,2024-11-09
1269,80,16,2024-09-18
1270,80,15,2024-10-25
1271,81,21,2024-12-25
1272,81,13,2024-11-21
1273,81,12,2024-09-27
1274,81,28,2024-10-21
1275,81,17,2023-09-20
1276,81,8,2024-04-02
1277,81,22,2023-11-13
1278,81,23,2023-06-21
1279,81,29,2023-05-31
1280,81,20,2023-10-08
1281,81,11,2024-02-09
1282,81,27,2023-03-31
1283,81,10,2024-05-28
1284,81,5,2023-12-01
1285,81,9,2024-10-06
1286,81,7,2023-07-23
1287,81,6,2023-02-07
1288,81,2,2023-08-17
1289,81,14,2024-12-12
1290,81,1,2023-08-24
1291,82,8,2024-11-08
1292,82,20,2023-04-10
1293,82,29,2024-11-08
1294,82,17,2023-10-28
1295,82,1,2024-03-09
1296,82,21,2023-11-19
1297,82,12,2023-08-20
1298,82,14,2023-03-21
1299,82,13,2024-03-09
1300,82,22,2024-11-01
1301,82,10,2024-01-16
1302,82,16,2024-03-13
1303,82,19,2024-04-15
1304,82,3,2023-10-12
1305,82,2,2023-03-30
1306,82,4,2024-01-06
1307,82,9,2024-09-27
1308,82,11,2023-08-18
1309,83,14,2024-09-16
1310,83,29,2023-07-04
1311,83,4,2023-12-12
1312,83,1,2023-05-15
1313,83,21,2023-10-01
1314,83,12,2023-06-20
1315,83,9,2024-03-04
1316,83,10,2024-05-07
1317,83,20,2024-10-30
1318,83,13,2023-02-19
1319,83,22,2023-08-28
1320,83,28,2023-07-13
1321,83,23,2024-02-28
1322,83,15,2024-01-25
1323,83,5,2024-10-03
1324,83,16,2024-11-02
1325,83,19,2024-07-19
1326,83,2,2023-05-26
1327,83,11,2023-01-30
1328,84,13,2024-11-20
1329,84,21,2024-07-11
1330,84,29,2024-01-02
1331,84,10,2024-03-30
1332,84,14,2024-03-26
1333,84,28,2024-07-04
1334,84,3,2024-10-18
1335,84,20,2023-08-04
1336,84,5,2024-05-26
1337,84,9,2023-01-24
1338,84,12,2024-01-25
1339,84,8,2024-10-18
1340,84,24,2024-04-16
1341,84,6,2023-07-15
1342,84,16,2024-03-19
1343,84,15,2023-09-19
1344,84,1,2023-11-13
1345,84,27,2023-06-16
1346,84,18,2024-04-01
1347,84,19,2023-05-25
1348,85,1,2024-04-29
1349,85,20,2024-05-10
1350,85,9,2024-03-20
1351,85,14,2023-02-14
1352,85,8,2024-04-02
1353,85,29,2024-10-05
1354,85,13,2024-04-19
1355,85,27,2024-02-28
1356,85,23,2023-06-13
1357,85,2,2024-08-02
1358,85,26,2023-11-27
1359,85,18,2023-07-12
1360,85,16,2023-12-25
1361,85,10,2023-03-31
1362,85,21,2024-11-08
1363,86,9,2024-10-06
1364,86,22,2024-08-21
1365,86,13,2023-09-27
1366,86,12,2023-11-30
1367,86,14,2023-01-19
1368,86,18,2023-07-24
1369,86,6,2024-06-15
1370,86,28,2023-09-08
1371,86,1,2023-12-18
1372,86,17,2023-04-01
1373,86,21,2023-12-29
1374,86,10,2024-06-11
1375,86,30,2024-02-23
1376,86,29,2024-02-11
1377,86,20,2024-10-30
1378,86,16,2023-06-21
1379,86,3,2023-08-07
1380,86,25,2024-03-31
1381,87,20,2024-12-16
1382,87,1,2024-10-17
1383,87,29,2023-06-27
1384,87,13,2024-12-08
1385,87,9,2023-02-02
1386,87,10,2023-07-14
1387,87,12,2024-03-08
1388,87,21,2024-03-10
1389,87,2,2024-10-27
1390,87,8,2024-12-02
1391,87,22,2024-05-10
1392,87,26,2024-04-27
1393,87,14,2023-08-20
1394,87,5,2024-08-11
1395,87,25,2024-04-14
1396,87,16,2023-01-18
1397,88,15,2023-12-05
1398,88,4,2023-01-25
1399,88,11,2024-07-15
1400,88,17,2024-02-24
1401,88,14,2023-09-29
1402,88,10,2024-02-13
1403,88,22,2024-06-21
1404,88,20,2023-01-11
1405,88,29,2024-04-17
1406,88,12,2024-09-21
1407,88,5,2024-06-15
1408,88,9,2024-03-29
1409,88,1,2023-03-08
1410,88,16,2024-06-28
1411,88,8,2024-07-02
1412,88,6,2023-12-28
1413,88,28,2024-03-01
1414,88,21,2024-03-28
1415,88,13,2023-03-30
1416,89,14,2024-05-29
1417,89,11,2023-07-13
1418,89,2,2024-08-04
1419,89,16,2024-03-20
1420,89,15,2023-11-18
1421,89,13,2024-04-04
1422,89,9,2023-07-22
1423,89,1,2024-03-30
1424,89,21,2023-12-14
1425,89,5,2023-08-24
1426,89,12,2024-12-14
1427,89,25,2023-02-16
1428,89,29,2024-07-07
1429,89,17,2023-06-03
1430,90,27,2023-04-23
1431,90,12,2024-09-13
1432,90,29,2024-06-12
1433,90,11,2024-11-04
1434,90,20,2024-06-06
1435,90,14,2024-12-14
1436,90,17,2024-06-06
1437,90,19,2024-09-03
1438,90,26,2024-10-12
1439,90,13,2024-12-19
1440,90,4,2024-03-11
1441,90,10,2024-06-03
1442,90,8,2024-12-07
1443,90,21,2023-10-05
1444,91,12,2023-10-20
1445,91,17,2024-06-27
1446,91,16,2023-03-07
1447,91,1,2024-10-21
1448,91,7,2024-01-12
1449,91,10,2024-03-13
1450,91,26,2023-05-19
1451,91,14,2024-01-22
1452,91,21,2023-01-03
1453,91,22,2024-10-12
1454,91,13,2024-07-01
1455,91,28,2023-11-29
1456,91,20,2024-09-02
1457,92,29,2023-01-12
1458,92,17,2024-06-01
1459,92,8,2023-03-09
1460,92,3,2024-05-01
1461,92,9,2024-07-25
1462,92,11,2023-06-08
1463,92,10,2024-03-23
1464,92,13,2023-08-10
1465,92,12,2023-10-19
1466,92,5,2024-01-23
1467,92,27,2023-07-02
1468,92,20,2024-08-05
1469,92,16,2023-10-16
1470,92,1,2023-12-04
1471,92,7,2024-08-18
1472,92,22,2023-06-16
1473,92,24,2023-11-27
1474,92,28,2024-12-27
1475,92,21,2023-10-20
1476,93,8,2024-12-13
1477,93,28,2024-12-30
1478,93,12,2024-10-02
1479,93,13,2023-08-20
1480,93,20,2024-08-08
1481,93,22,2023-12-02
1482,93,9,2024-09-08
1483,93,14,2024-09-14
1484,93,10,2023-11-14
1485,93,1,2023-08-11
1486,93,29,2024-12-13
1487,93,26,2023-11-26
1488,93,11,2023-11-12
1489,94,14,2024-02-16
1490,94,20,2024-04-26
1491,94,24,2023-09-13
1492,94,13,2024-01-20
1493,94,17,2023-12-15
1494,94,9,2023-07-18
1495,94,1,2024-05-20
1496,94,12,2024-02-09
1497,94,8,2023-02-18
1498,94,28,2023-12-27
1499,94,23,2023-10-12
1500,94,10,2024-08-04
1501,94,16,2023-08-13
1502,94,4,2024-11-29
1503,94,11,2024-03-25
1504,94,7,2023-04-06
1505,94,5,2023-10-22
1506,95,29,2023-09-18
1507,95,9,2024-03-22
1508,95,8,2024-05-04
1509,95,5,2024-01-29
1510,95,11,2024-03-22
1511,95,16,2023-02-05
1512,95,21,2023-08-19
1513,95,10,2023-11-24
1514,95,13,2023-10-16
1515,95,23,2024-10-25
1516,95,14,2024-10-17
1517,95,20,2024-06-04
1518,95,22,2023-09-15
1519,95,12,2023-02-07
1520,95,26,2024-07-06
1521,95,18,2024-10-08
1522,95,6,2023-12-24
1523,95,3,2024-08-27
1524,95,27,2024-11-11
1525,96,8,2023-01-19
1526,96,16,2024-12-10
1527,96,29,2023-01-18
1528,96,17,2023-12-02
1529,96,4,2024-05-02
1530,96,28,2023-08-28
1531,96,13,2023-05-29
1532,96,25,2023-02-04
1533,96,14,2024-06-15
1534,96,21,2023-01-27
1535,96,5,2023-12-20
1536,96,10,2023-10-15
1537,96,15,2024-12-08
1538,96,9,2024-11-11
1539,96,2,2024-08-20
1540,96,23,2024-06-18
1541,97,18,2023-09-13
1542,97,5,2023-10-25
1543,97,8,2023-09-14
1544,97,16,2024-02-02
1545,97,13,2023-09-18
1546,97,20,2024-03-26
1547,97,27,2023-10-05
1548,97,22,2024-04-05
1549,97,2,2024-11-21
1550,97,28,2023-05-31
1551,97,9,2023-02-15
1552,97,14,2024-01-20
1553,97,24,2023-03-29
1554,97,1,2023-06-19
1555,97,29,2024-07-31
1556,97,12,2023-11-02
1557,98,5,2023-10-11
1558,98,9,2024-10-05
1559,98,12,2024-06-20
1560,98,14,2024-08-21
1561,98,21,2024-09-16
1562,98,30,2024-06-05
1563,98,16,2024-06-20
1564,98,29,2023-04-23
1565,98,23,2024-06-08
1566,98,17,2023-02-05
1567,98,8,2024-06-23
1568,98,1,2024-04-22
1569,98,13,2024-07-07
1570,98,4,2024-04-14
1571,98,10,2023-09-27
1572,98,28,2023-09-28
1573,99,24,2023-12-12
1574,99,13,2024-02-23
1575,99,25,2023-05-18
1576,99,20,2023-09-26
1577,99,10,2023-11-21
1578,99,21,2024-12-20
1579,99,1,2024-01-25
1580,99,5,2024-04-09
1581,99,29,2024-06-21
1582,99,30,2023-09-22
1583,99,4,2024-12-06
1584,99,23,2024-05-08
1585,99,9,2024-09-12
1586,99,14,2024-07-01
1587,99,16,2024-03-30
1588,99,2,2023-01-23
1589,99,17,2024-03-02
1590,100,10,2024-03-16
1591,100,14,2023-07-08
1592,100,29,2024-10-15
1593,100,12,2024-10-06
1594,100,8,2024-10-30
1595,100,1,2023-02-23
1596,100,5,2023-08-03
1597,100,23,2023-04-01
1598,100,16,2023-03-29
1599,100,21,2023-02-08
1600,100,25,2023-11-18
1601,100,11,2023-03-05
1602,100,22,2023-08-05
1603,101,20,2024-10-08
1604,101,13,2023-12-29
1605,101,17,2024-01-07
1606,101,30,2024-02-21
1607,101,29,2024-05-28
1608,101,15,2024-11-17
1609,101,24,2024-10-10
1610,101,21,2024-04-01
1611,101,4,2024-02-26
1612,101,12,2023-09-21
1613,101,14,2023-03-27
1614,101,16,2024-06-02
1615,101,8,2023-01-02
1616,101,2,2024-05-25
1617,101,9,2023-12-30
1618,101,1,2024-07-28
1619,101,23,2024-11-24
1620,101,25,2024-02-09
1621,101,3,2024-02-23
1622,101,22,2023-12-23
1623,102,8,2023-03-02
1624,102,28,2023-11-06
1625,102,12,2024-01-09
1626,102,13,2023-10-26
1627,102,14,2024-11-29
1628,102,9,2023-06-14
1629,102,29,2023-10-15
1630,102,26,2023-06-30
1631,102,16,2023-08-08
1632,102,21,2024-03-03
1633,102,1,2023-08-15
1634,102,15,2023-08-21
1635,102,20,2024-05-05
1636,102,10,2024-08-29
1637,102,2,2023-06-05
1638,103,8,2024-09-19
1639,103,17,2024-04-16
1640,103,13,2023-01-04
1641,103,12,2023-07-30
1642,103,10,2024-02-21
1643,103,23,2024-08-16
1644,103,20,2023-11-22
1645,103,5,2024-09-18
1646,103,14,2024-08-04
1647,103,26,2023-07-15
1648,103,29,2023-05-23
1649,103,21,2024-10-21
1650,103,11,2024-03-06
1651,104,13,2024-02-03
1652,104,29,2023-08-21
1653,104,16,2023-01-08
1654,104,21,2024-02-10
1655,104,10,2023-09-10
1656,104,17,2024-04-26
1657,104,9,2023-09-24
1658,104,15,2024-12-12
1659,104,22,2024-05-12
1660,104,12,2023-11-30
1661,104,6,2024-06-01
1662,104,14,2024-04-18
1663,104,20,2024-03-29
1664,104,8,2024-02-27
1665,104,26,2024-11-12
1666,104,1,2023-08-21
1667,104,3,2023-11-13
1668,104,4,2023-07-04
1669,104,11,2024-02-21
1670,105,21,2024-04-24
1671,105,6,2023-09-20
1672,105,8,2024-08-02
1673,105,25,2023-08-06
1674,105,20,2023-09-23
1675,105,15,2023-06-10
1676,105,1,2023-07-14
1677,105,4,2024-05-31
1678,105,12,2023-12-11
1679,105,11,2024-04-26
1680,105,5,2023-02-27
1681,105,13,2024-01-27
1682,105,18,2023-12-02
1683,105,9,2024-10-27
1684,105,23,2023-11-06
1685,105,29,2023-03-17
1686,105,3,2024-05-24
1687,105,16,2023-04-20
1688,105,22,2024-10-26
1689,105,2,2023-10-08
1690,106,7,2024-04-24
1691,106,13,2023-10-03
1692,106,1,2023-09-21
1693,106,20,2023-11-08
1694,106,11,2023-07-07
1695,106,16,2023-11-03
1696,106,5,2023-03-18
1697,106,8,2023-08-22
1698,106,9,2024-11-18
1699,106,12,2024-05-31
1700,106,14,2023-04-14
1701,106,17,2023-07-29
1702,106,21,2023-07-09
1703,106,29,2023-07-25
1704,106,22,2024-05-20
1705,106,28,2024-10-16
1706,106,26,2024-06-03
1707,106,2,2023-12-24
1708,106,23,2023-04-28
1709,107,9,2024-08-18
1710,107,29,2024-01-10
1711,107,13,2024-07-12
1712,107,24,2023-05-11
1713,107,10,2024-06-02
1714,107,1,2023-08-06
1715,107,20,2023-08-30
1716,107,17,2024-02-26
1717,107,21,2024-04-02
1718,107,14,2024-04-24
1719,107,12,2023-05-23
1720,107,2,2024-02-28
1721,107,5,2023-07-12
1722,108,17,2024-11-23
1723,108,28,2023-07-11
1724,108,15,2024-12-17
1725,108,14,2023-01-21
1726,108,9,2023-11-07
1727,108,18,2023-05-25
1728,108,23,2024-01-26
1729,108,16,2024-12-12
1730,108,21,2023-06-16
1731,108,29,2023-09-28
1732,108,5,2023-11-25
1733,108,4,2024-08-06
1734,108,10,2024-12-20
1735,108,2,2023-03-12
1736,109,10,2024-11-07
1737,109,21,2024-10-21
1738,109,15,2023-01-13
1739,109,12,2024-08-08
1740,109,29,2023-05-19
1741,109,20,2024-08-25
1742,109,8,2024-08-13
1743,109,14,2023-07-08
1744,109,13,2023-02-18
1745,109,16,2023-11-03
1746,109,2,2023-08-10
1747,109,25,2024-02-09
1748,109,7,2023-03-01
1749,109,9,2023-02-02
1750,109,6,2023-11-16
1751,109,17,2024-07-16
1752,110,29,2023-08-25
1753,110,20,2023-05-19
1754,110,17,2024-05-03
1755,110,14,2024-12-19
1756,110,2,2024-09-13
1757,110,16,2023-02-03
1758,110,13,2023-03-25
1759,110,9,2024-04-04
1760,110,21,2024-11-06
1761,110,1,2024-09-08
1762,110,10,2024-10-22
1763,110,27,2023-04-20
1764,110,12,2024-01-15
1765,110,23,2024-06-14
1766,111,8,2024-01-15
1767,111,29,2023-10-16
1768,111,20,2023-04-05
1769,111,10,2023-04-12
1770,111,28,2024-08-11
1771,111,18,2024-06-18
1772,111,26,2024-03-20
1773,111,5,2024-09-01
1774,111,16,2023-02-20
1775,111,13,2024-05-17
1776,111,2,2024-07-04
1777,111,30,2023-05-27
1778,111,23,2024-01-28
1779,111,4,2024-07-14
1780,111,1,2024-03-17
1781,111,12,2023-07-02
1782,111,7,2024-04-30
1783,112,9,2024-01-07
1784,112,17,2024-02-05
1785,112,28,2023-09-21
1786,112,13,2024-11-02
1787,112,1,2023-03-10
1788,112,14,2024-09-28
1789,112,12,2024-06-27
1790,112,10,2023-08-12
1791,112,16,2024-07-15
1792,112,11,2023-11-10
1793,112,8,2024-12-10
1794,112,22,2023-01-27
1795,112,20,2023-01-22
1796,112,30,2024-02-02
1797,112,29,2024-11-11
1798,112,19,2023-02-16
1799,112,2,2024-07-22
1800,112,5,2024-11-17
1801,113,21,2024-09-25
1802,113,17,2023-11-06
1803,113,5,2023-10-27
1804,113,29,2023-10-11
1805,113,9,2023-11-06
1806,113,13,2024-05-01
1807,113,14,2023-12-30
1808,113,6,2023-04-03
1809,113,20,2024-02-19
1810,113,12,2023-07-15
1811,113,11,2023-03-21
1812,113,4,2024-09-05
1813,113,10,2023-08-17
1814,113,15,2024-03-10
1815,113,16,2023-05-06
1816,113,26,2023-09-06
1817,114,28,2024-09-17
1818,114,21,2024-07-11
1819,114,10,2024-04-20
1820,114,4,2024-07-27
1821,114,9,2023-07-25
1822,114,17,2023-11-04
1823,114,29,2023-10-19
1824,114,14,2024-08-06
1825,114,20,2023-10-26
1826,114,8,2024-11-16
1827,114,15,2023-05-17
1828,114,1,2023-05-06
1829,114,2,2024-06-07
1830,114,23,2024-07-12
1831,114,13,2024-05-11
1832,115,9,2024-04-04
1833,115,21,2024-01-21
1834,115,13,2023-01-10
1835,115,1,2023-04-27
1836,115,8,2023-04-15
1837,115,22,2024-10-30
1838,115,29,2023-02-06
1839,115,3,2024-02-11
1840,115,20,2023-09-23
1841,115,17,2023-01-05
1842,115,10,2024-11-02
1843,115,26,2023-01-14
1844,115,14,2024-09-17
1845,115,16,2024-07-22
1846,116,20,2023-04-29
1847,116,8,2024-11-28
1848,116,3,2024-09-25
1849,116,28,2023-05-07
1850,116,9,2023-06-30
1851,116,1,2024-02-08
1852,116,10,2023-10-31
1853,116,29,2023-12-03
1854,116,11,2023-09-26
1855,116,13,2024-05-07
1856,116,16,2024-10-18
1857,116,14,2024-11-01
1858,116,21,2023-11-29
1859,116,22,2024-08-28
1860,116,6,2024-05-22
1861,116,12,2023-05-24
1862,116,24,2024-08-03
1863,116,15,2023-09-14
1864,116,5,2024-04-03
1865,117,12,2024-11-20
1866,117,29,2024-08-28
1867,117,16,2024-09-24
1868,117,13,2023-06-21
1869,117,9,2024-01-07
1870,117,20,2023-09-01
1871,117,11,2024-01-13
1872,117,5,2023-10-05
1873,117,8,2023-01-04
1874,117,17,2024-11-06
1875,117,27,2024-04-10
1876,117,21,2023-12-04
1877,117,4,2023-03-20
1878,117,14,2023-02-22
1879,117,1,2023-12-16
1880,117,10,2024-04-19
1881,117,26,2023-07-10
1882,117,19,2024-06-28
1883,118,14,2024-07-17
1884,118,22,2023-07-07
1885,118,4,2023-05-02
1886,118,11,2023-01-24
1887,118,29,2023-03-07
1888,118,8,2024-08-26
1889,118,5,2024-07-26
1890,118,16,2024-01-05
1891,118,17,2024-02-21
1892,118,15,2023-08-27
1893,118,7,2023-05-21
1894,118,21,2023-01-09
1895,118,10,2024-05-06
1896,118,9,2023-01-26
1897,118,20,2023-03-18
1898,119,26,2024-08-10
1899,119,29,2024-07-30
1900,119,9,2023-06-01
1901,119,6,2024-08-29
1902,119,11,2023-08-27
1903,119,10,2023-04-11
1904,119,17,2024-10-04
1905,119,12,2023-06-24
1906,119,18,2023-05-29
1907,119,13,2023-07-17
1908,119,1,2023-12-26
1909,119,8,2023-05-02
1910,119,14,2023-04-27
1911,119,20,2023-10-14
1912,119,15,2023-06-09
1913,119,22,2023-05-22
1914,119,21,2024-10-28
1915,119,16,2024-03-11
1916,119,5,2023-01-11
1917,120,10,2024-07-28
1918,120,20,2023-01-18
1919,120,14,2023-01-19
1920,120,15,2024-07-30
1921,120,13,2023-07-12
1922,120,16,2024-10-26
1923,120,5,2024-11-08
1924,120,12,2024-10-05
1925,120,9,2024-12-29
1926,120,8,2024-08-24
1927,120,28,2023-10-08
1928,120,22,2024-12-26
1929,121,14,2024-03-04
1930,121,20,2024-09-05
1931,121,21,2023-10-24
1932,121,29,2023-12-10
1933,121,13,2023-10-22
1934,121,8,2023-12-30
1935,121,25,2024-04-18
1936,121,9,2024-07-12
1937,121,5,2024-02-06
1938,121,10,2023-05-02
1939,121,23,2024-10-01
1940,121,15,2023-07-28
1941,121,2,2023-01-12
1942,121,12,2023-01-29
1943,121,1,2024-07-19
1944,122,22,2023-01-17
1945,122,13,2024-09-30
1946,122,10,2024-03-22
1947,122,14,2024-09-02
1948,122,17,2023-07-25
1949,122,8,2023-01-11
1950,122,27,2023-04-14
1951,122,20,2024-01-24
1952,122,1,2024-12-03
1953,122,9,2024-04-03
1954,122,12,2024-08-14
1955,122,26,2023-12-10
1956,122,29,2024-12-01
1957,122,11,2024-11-18
1958,122,5,2023-06-09
1959,123,13,2023-01-14
1960,123,28,2023-03-21
1961,123,10,2024-12-12
1962,123,24,2024-07-31
1963,123,3,2024-04-14
1964,123,9,2024-06-15
1965,123,4,2024-09-30
1966,123,2,2023-04-15
1967,123,29,2023-06-29
1968,123,20,2023-01-28
1969,123,14,2023-12-24
1970,123,1,2023-12-28
1971,123,8,2023-01-22
1972,123,23,2024-04-28
1973,123,5,2023-01-07
1974,123,11,2024-08-02
1975,123,26,2024-05-30
1976,123,21,2024-08-18
1977,123,12,2023-03-28
1978,124,11,2024-02-05
1979,124,1,2023-05-13
1980,124,5,2024-07-29
1981,124,7,2023-08-20
1982,124,14,2023-05-23
1983,124,10,2023-09-28
1984,124,2,2024-03-16
1985,124,8,2023-07-17
1986,124,12,2023-09-20
1987,124,30,2023-08-30
1988,124,4,2024-03-11
1989,124,26,2024-06-05
1990,124,17,2024-05-08
1991,124,21,2023-04-14
1992,124,27,2023-09-11
1993,124,29,2024-04-19
1994,124,3,2023-06-08
1995,124,23,2023-02-20
1996,124,15,2023-08-24
1997,125,21,2024-04-30
1998,125,8,2023-10-16
1999,125,12,2023-07-25
2000,125,22,2023-06-03
2001,125,9,2024-04-19
2002,125,29,2023-01-26
2003,125,13,2023-03-10
2004,125,11,2023-02-01
2005,125,23,2024-06-20
2006,125,6,2023-01-22
2007,125,14,2023-11-03
2008,125,16,2023-03-30
2009,125,15,2024-03-05
2010,125,26,2023-01-26
2011,125,5,2023-01-19
2012,125,28,2023-10-28
2013,125,4,2024-05-23
2014,125,17,2023-03-22
2015,126,8,2024-03-24
2016,126,9,2023-12-06
2017,126,10,2023-03-27
2018,126,17,2023-08-02
2019,126,1,2024-11-16
2020,126,25,2024-01-16
2021,126,29,2024-04-09
2022,126,13,2023-07-08
2023,126,20,2024-05-30
2024,126,12,2023-12-22
2025,126,5,2023-06-09
2026,126,28,2023-04-17
2027,126,24,2023-10-16
2028,126,21,2024-02-18
2029,126,22,2023-07-24
2030,126,18,2023-06-29
2031,127,12,2023-08-03
2032,127,6,2023-10-18
2033,127,20,2024-04-01
2034,127,14,2023-05-05
2035,127,28,2024-08-28
2036,127,8,2023-06-18
2037,127,18,2023-06-26
2038,127,29,2023-01-08
2039,127,13,2023-09-08
2040,127,3,2024-03-01
2041,127,9,2024-05-30
2042,127,16,2024-10-18
2043,127,10,2024-07-22
2044,127,11,2023-08-23
2045,128,5,2023-11-04
2046,128,25,2024-10-10
2047,128,16,2024-08-13
2048,128,13,2023-09-04
2049,128,20,2024-11-25
2050,128,8,2024-07-21
2051,128,29,2023-04-04
2052,128,21,2023-03-11
2053,128,10,2023-04-03
2054,128,1,2024-06-25
2055,128,12,2023-04-15
2056,128,22,2023-07-26
2057,128,26,2023-11-14
2058,128,15,2023-04-10
2059,128,7,2023-08-30
2060,128,14,2024-05-10
2061,128,9,2024-12-11
2062,128,4,2023-12-10
2063,128,28,2024-06-29
2064,129,17,2023-12-09
2065,129,2,2024-11-09
2066,129,11,2023-01-28
