fecha,ruta,pasajeros
2024-12-13,Medellin-Cartagena,220
2024-12-14,Medellin-Cartagena,169
2024-12-15,Medellin-Cartagena,217
2024-12-16,Medellin-Cartagena,150
2024-12-17,Medellin-Cartagena,136
2024-12-18,Medellin-Cartagena,119
2024-12-19,Medellin-Cartagena,162
2024-12-20,Medellin-Cartagena,220
2024-12-21,Medellin-Cartagena,191
2024-12-22,Medellin-Cartagena,248
2024-12-23,Medellin-Cartagena,181
2024-12-24,Medellin-Cartagena,128
2024-12-25,Medellin-Cartagena,156
2024-12-26,Medellin-Cartagena,166
2024-12-27,Medellin-Cartagena,248
2024-12-28,Medellin-Cartagena,182
2024-12-29,Medellin-Cartagena,255
2024-12-30,Medellin-Cartagena,165
2024-12-31,Medellin-Cartagena,131
2023-01-01,Medellin-SantaFeAntioquia,180
2023-01-02,Medellin-SantaFeAntioquia,94
2023-01-03,Medellin-SantaFeAntioquia,64
2023-01-04,Medellin-SantaFeAntioquia,66
2023-01-05,Medellin-SantaFeAntioquia,103
2023-01-06,Medellin-SantaFeAntioquia,197
2023-01-07,Medellin-SantaFeAntioquia,127
2023-01-08,Medellin-SantaFeAntioquia,151
2023-01-09,Medellin-SantaFeAntioquia,107
2023-01-10,Medellin-SantaFeAntioquia,74
2023-01-11,Medellin-SantaFeAntioquia,70
2023-01-12,Medellin-SantaFeAntioquia,101
2023-01-13,Medellin-SantaFeAntioquia,139
2023-01-14,Medellin-SantaFeAntioquia,106
2023-01-15,Medellin-SantaFeAntioquia,139
2023-01-16,Medellin-SantaFeAntioquia,86
2023-01-17,Medellin-SantaFeAntioquia,69
2023-01-18,Medellin-SantaFeAntioquia,59
2023-01-19,Medellin-SantaFeAntioquia,92
2023-01-20,Medellin-SantaFeAntioquia,138
2023-01-21,Medellin-SantaFeAntioquia,107
2023-01-22,Medellin-SantaFeAntioquia,139
2023-01-23,Medellin-SantaFeAntioquia,87
2023-01-24,Medellin-SantaFeAntioquia,39
2023-01-25,Medellin-SantaFeAntioquia,59
2023-01-26,Medellin-SantaFeAntioquia,74
2023-01-27,Medellin-SantaFeAntioquia,145
2023-01-28,Medellin-SantaFeAntioquia,108
2023-01-29,Medellin-SantaFeAntioquia,147
2023-01-30,Medellin-SantaFeAntioquia,96
2023-01-31,Medellin-SantaFeAntioquia,53
2023-02-01,Medellin-SantaFeAntioquia,72
2023-02-02,Medellin-SantaFeAntioquia,91
2023-02-03,Medellin-SantaFeAntioquia,132
2023-02-04,Medellin-SantaFeAntioquia,108
2023-02-05,Medellin-SantaFeAntioquia,133
2023-02-06,Medellin-SantaFeAntioquia,78
2023-02-07,Medellin-SantaFeAntioquia,54
2023-02-08,Medellin-SantaFeAntioquia,55
2023-02-09,Medellin-SantaFeAntioquia,76
2023-02-10,Medellin-SantaFeAntioquia,141
2023-02-11,Medellin-SantaFeAntioquia,98
2023-02-12,Medellin-SantaFeAntioquia,143
2023-02-13,Medellin-SantaFeAntioquia,79
2023-02-14,Medellin-SantaFeAntioquia,45
2023-02-15,Medellin-SantaFeAntioquia,60
2023-02-16,Medellin-SantaFeAntioquia,69
2023-02-17,Medellin-SantaFeAntioquia,131
2023-02-18,Medellin-SantaFeAntioquia,89
2023-02-19,Medellin-SantaFeAntioquia,154
2023-02-20,Medellin-SantaFeAntioquia,89
2023-02-21,Medellin-SantaFeAntioquia,59
2023-02-22,Medellin-SantaFeAntioquia,67
2023-02-23,Medellin-SantaFeAntioquia,77
2023-02-24,Medellin-SantaFeAntioquia,136
2023-02-25,Medellin-SantaFeAntioquia,100
2023-02-26,Medellin-SantaFeAntioquia,142
2023-02-27,Medellin-SantaFeAntioquia,92
2023-02-28,Medellin-SantaFeAntioquia,63
2023-03-01,Medellin-SantaFeAntioquia,60
2023-03-02,Medellin-SantaFeAntioquia,71
2023-03-03,Medellin-SantaFeAntioquia,125
2023-03-04,Medellin-SantaFeAntioquia,98
2023-03-05,Medellin-SantaFeAntioquia,141
2023-03-06,Medellin-SantaFeAntioquia,75
2023-03-07,Medellin-SantaFeAntioquia,76
2023-03-08,Medellin-SantaFeAntioquia,69
2023-03-09,Medellin-SantaFeAntioquia,87
2023-03-10,Medellin-SantaFeAntioquia,133
2023-03-11,Medellin-SantaFeAntioquia,98
2023-03-12,Medellin-SantaFeAntioquia,134
2023-03-13,Medellin-SantaFeAntioquia,84
2023-03-14,Medellin-SantaFeAntioquia,61
2023-03-15,Medellin-SantaFeAntioquia,50
2023-03-16,Medellin-SantaFeAntioquia,86
2023-03-17,Medellin-SantaFeAntioquia,173
2023-03-18,Medellin-SantaFeAntioquia,98
2023-03-19,Medellin-SantaFeAntioquia,137
2023-03-20,Medellin-SantaFeAntioquia,103
2023-03-21,Medellin-SantaFeAntioquia,77
2023-03-22,Medellin-SantaFeAntioquia,64
2023-03-23,Medellin-SantaFeAntioquia,77
2023-03-24,Medellin-SantaFeAntioquia,142
2023-03-25,Medellin-SantaFeAntioquia,93
2023-03-26,Medellin-SantaFeAntioquia,156
2023-03-27,Medellin-SantaFeAntioquia,85
2023-03-28,Medellin-SantaFeAntioquia,61
2023-03-29,Medellin-SantaFeAntioquia,72
2023-03-30,Medellin-SantaFeAntioquia,80
2023-03-31,Medellin-SantaFeAntioquia,132
2023-04-01,Medellin-SantaFeAntioquia,103
2023-04-02,Medellin-SantaFeAntioquia,160
2023-04-03,Medellin-SantaFeAntioquia,79
2023-04-04,Medellin-SantaFeAntioquia,43
2023-04-05,Medellin-SantaFeAntioquia,60
2023-04-06,Medellin-SantaFeAntioquia,108
2023-04-07,Medellin-SantaFeAntioquia,174
2023-04-08,Medellin-SantaFeAntioquia,104
2023-04-09,Medellin-SantaFeAntioquia,149
2023-04-10,Medellin-SantaFeAntioquia,98
2023-04-11,Medellin-SantaFeAntioquia,49
2023-04-12,Medellin-SantaFeAntioquia,60
2023-04-13,Medellin-SantaFeAntioquia,90
2023-04-14,Medellin-SantaFeAntioquia,144
2023-04-15,Medellin-SantaFeAntioquia,101
2023-04-16,Medellin-SantaFeAntioquia,148
2023-04-17,Medellin-SantaFeAntioquia,69
2023-04-18,Medellin-SantaFeAntioquia,56
2023-04-19,Medellin-SantaFeAntioquia,64
2023-04-20,Medellin-SantaFeAntioquia,79
2023-04-21,Medellin-SantaFeAntioquia,137
2023-04-22,Medellin-SantaFeAntioquia,105
2023-04-23,Medellin-SantaFeAntioquia,141
2023-04-24,Medellin-SantaFeAntioquia,86
2023-04-25,Medellin-SantaFeAntioquia,52
2023-04-26,Medellin-SantaFeAntioquia,58
2023-04-27,Medellin-SantaFeAntioquia,88
2023-04-28,Medellin-SantaFeAntioquia,135
2023-04-29,Medellin-SantaFeAntioquia,96
2023-04-30,Medellin-SantaFeAntioquia,143
2023-05-01,Medellin-SantaFeAntioquia,101
2023-05-02,Medellin-SantaFeAntioquia,44
2023-05-03,Medellin-SantaFeAntioquia,67
2023-05-04,Medellin-SantaFeAntioquia,81
2023-05-05,Medellin-SantaFeAntioquia,136
2023-05-06,Medellin-SantaFeAntioquia,109
2023-05-07,Medellin-SantaFeAntioquia,131
2023-05-08,Medellin-SantaFeAntioquia,78
2023-05-09,Medellin-SantaFeAntioquia,57
2023-05-10,Medellin-SantaFeAntioquia,53
2023-05-11,Medellin-SantaFeAntioquia,96
2023-05-12,Medellin-SantaFeAntioquia,127
2023-05-13,Medellin-SantaFeAntioquia,96
2023-05-14,Medellin-SantaFeAntioquia,143
2023-05-15,Medellin-SantaFeAntioquia,75
2023-05-16,Medellin-SantaFeAntioquia,56
2023-05-17,Medellin-SantaFeAntioquia,61
2023-05-18,Medellin-SantaFeAntioquia,81
2023-05-19,Medellin-SantaFeAntioquia,173
2023-05-20,Medellin-SantaFeAntioquia,106
2023-05-21,Medellin-SantaFeAntioquia,131
2023-05-22,Medellin-SantaFeAntioquia,107
2023-05-23,Medellin-SantaFeAntioquia,75
2023-05-24,Medellin-SantaFeAntioquia,59
2023-05-25,Medellin-SantaFeAntioquia,86
2023-05-26,Medellin-SantaFeAntioquia,139
2023-05-27,Medellin-SantaFeAntioquia,92
2023-05-28,Medellin-SantaFeAntioquia,155
2023-05-29,Medellin-SantaFeAntioquia,86
2023-05-30,Medellin-SantaFeAntioquia,71
2023-05-31,Medellin-SantaFeAntioquia,54
2023-06-01,Medellin-SantaFeAntioquia,98
2023-06-02,Medellin-SantaFeAntioquia,141
2023-06-03,Medellin-SantaFeAntioquia,106
2023-06-04,Medellin-SantaFeAntioquia,146
2023-06-05,Medellin-SantaFeAntioquia,83
2023-06-06,Medellin-SantaFeAntioquia,69
2023-06-07,Medellin-SantaFeAntioquia,61
2023-06-08,Medellin-SantaFeAntioquia,72
2023-06-09,Medellin-SantaFeAntioquia,170
2023-06-10,Medellin-SantaFeAntioquia,112
2023-06-11,Medellin-SantaFeAntioquia,148
2023-06-12,Medellin-SantaFeAntioquia,108
2023-06-13,Medellin-SantaFeAntioquia,73
2023-06-14,Medellin-SantaFeAntioquia,47
2023-06-15,Medellin-SantaFeAntioquia,88
2023-06-16,Medellin-SantaFeAntioquia,168
2023-06-17,Medellin-SantaFeAntioquia,121
2023-06-18,Medellin-SantaFeAntioquia,148
2023-06-19,Medellin-SantaFeAntioquia,113
2023-06-20,Medellin-SantaFeAntioquia,59
2023-06-21,Medellin-SantaFeAntioquia,72
2023-06-22,Medellin-SantaFeAntioquia,96
2023-06-23,Medellin-SantaFeAntioquia,146
2023-06-24,Medellin-SantaFeAntioquia,106
2023-06-25,Medellin-SantaFeAntioquia,155
2023-06-26,Medellin-SantaFeAntioquia,84
2023-06-27,Medellin-SantaFeAntioquia,69
2023-06-28,Medellin-SantaFeAntioquia,75
2023-06-29,Medellin-SantaFeAntioquia,98
2023-06-30,Medellin-SantaFeAntioquia,181
2023-07-01,Medellin-SantaFeAntioquia,121
2023-07-02,Medellin-SantaFeAntioquia,143
2023-07-03,Medellin-SantaFeAntioquia,117
2023-07-04,Medellin-SantaFeAntioquia,70
2023-07-05,Medellin-SantaFeAntioquia,50
2023-07-06,Medellin-SantaFeAntioquia,82
2023-07-07,Medellin-SantaFeAntioquia,142
2023-07-08,Medellin-SantaFeAntioquia,106
2023-07-09,Medellin-SantaFeAntioquia,144
2023-07-10,Medellin-SantaFeAntioquia,93
2023-07-11,Medellin-SantaFeAntioquia,65
2023-07-12,Medellin-SantaFeAntioquia,62
2023-07-13,Medellin-SantaFeAntioquia,84
2023-07-14,Medellin-SantaFeAntioquia,150
2023-07-15,Medellin-SantaFeAntioquia,119
2023-07-16,Medellin-SantaFeAntioquia,147
2023-07-17,Medellin-SantaFeAntioquia,85
2023-07-18,Medellin-SantaFeAntioquia,66
2023-07-19,Medellin-SantaFeAntioquia,60
2023-07-20,Medellin-SantaFeAntioquia,101
2023-07-21,Medellin-SantaFeAntioquia,146
2023-07-22,Medellin-SantaFeAntioquia,92
2023-07-23,Medellin-SantaFeAntioquia,158
2023-07-24,Medellin-SantaFeAntioquia,88
2023-07-25,Medellin-SantaFeAntioquia,58
2023-07-26,Medellin-SantaFeAntioquia,61
2023-07-27,Medellin-SantaFeAntioquia,87
2023-07-28,Medellin-SantaFeAntioquia,126
2023-07-29,Medellin-SantaFeAntioquia,114
2023-07-30,Medellin-SantaFeAntioquia,147
2023-07-31,Medellin-SantaFeAntioquia,89
2023-08-01,Medellin-SantaFeAntioquia,67
2023-08-02,Medellin-SantaFeAntioquia,53
2023-08-03,Medellin-SantaFeAntioquia,89
2023-08-04,Medellin-SantaFeAntioquia,135
2023-08-05,Medellin-SantaFeAntioquia,109
2023-08-06,Medellin-SantaFeAntioquia,129
2023-08-07,Medellin-SantaFeAntioquia,97
2023-08-08,Medellin-SantaFeAntioquia,56
2023-08-09,Medellin-SantaFeAntioquia,63
2023-08-10,Medellin-SantaFeAntioquia,88
2023-08-11,Medellin-SantaFeAntioquia,130
2023-08-12,Medellin-SantaFeAntioquia,97
2023-08-13,Medellin-SantaFeAntioquia,143
2023-08-14,Medellin-SantaFeAntioquia,78
2023-08-15,Medellin-SantaFeAntioquia,66
2023-08-16,Medellin-SantaFeAntioquia,57
2023-08-17,Medellin-SantaFeAntioquia,64
2023-08-18,Medellin-SantaFeAntioquia,173
2023-08-19,Medellin-SantaFeAntioquia,104
2023-08-20,Medellin-SantaFeAntioquia,132
2023-08-21,Medellin-SantaFeAntioquia,97
2023-08-22,Medellin-SantaFeAntioquia,63
2023-08-23,Medellin-SantaFeAntioquia,69
2023-08-24,Medellin-SantaFeAntioquia,87
2023-08-25,Medellin-SantaFeAntioquia,130
2023-08-26,Medellin-SantaFeAntioquia,105
2023-08-27,Medellin-SantaFeAntioquia,140
2023-08-28,Medellin-SantaFeAntioquia,80
2023-08-29,Medellin-SantaFeAntioquia,51
2023-08-30,Medellin-SantaFeAntioquia,47
2023-08-31,Medellin-SantaFeAntioquia,82
2023-09-01,Medellin-SantaFeAntioquia,136
2023-09-02,Medellin-SantaFeAntioquia,101
2023-09-03,Medellin-SantaFeAntioquia,140
2023-09-04,Medellin-SantaFeAntioquia,78
2023-09-05,Medellin-SantaFeAntioquia,64
2023-09-06,Medellin-SantaFeAntioquia,50
2023-09-07,Medellin-SantaFeAntioquia,90
2023-09-08,Medellin-SantaFeAntioquia,128
2023-09-09,Medellin-SantaFeAntioquia,96
2023-09-10,Medellin-SantaFeAntioquia,133
2023-09-11,Medellin-SantaFeAntioquia,81
2023-09-12,Medellin-SantaFeAntioquia,67
2023-09-13,Medellin-SantaFeAntioquia,63
2023-09-14,Medellin-SantaFeAntioquia,92
2023-09-15,Medellin-SantaFeAntioquia,139
2023-09-16,Medellin-SantaFeAntioquia,94
2023-09-17,Medellin-SantaFeAntioquia,141
2023-09-18,Medellin-SantaFeAntioquia,79
2023-09-19,Medellin-SantaFeAntioquia,69
2023-09-20,Medellin-SantaFeAntioquia,51
2023-09-21,Medellin-SantaFeAntioquia,91
2023-09-22,Medellin-SantaFeAntioquia,142
2023-09-23,Medellin-SantaFeAntioquia,115
2023-09-24,Medellin-SantaFeAntioquia,141
2023-09-25,Medellin-SantaFeAntioquia,90
2023-09-26,Medellin-SantaFeAntioquia,76
2023-09-27,Medellin-SantaFeAntioquia,55
2023-09-28,Medellin-SantaFeAntioquia,74
2023-09-29,Medellin-SantaFeAntioquia,122
2023-09-30,Medellin-SantaFeAntioquia,107
2023-10-01,Medellin-SantaFeAntioquia,130
2023-10-02,Medellin-SantaFeAntioquia,82
2023-10-03,Medellin-SantaFeAntioquia,63
2023-10-04,Medellin-SantaFeAntioquia,61
2023-10-05,Medellin-SantaFeAntioquia,88
2023-10-06,Medellin-SantaFeAntioquia,137
2023-10-07,Medellin-SantaFeAntioquia,111
2023-10-08,Medellin-SantaFeAntioquia,137
2023-10-09,Medellin-SantaFeAntioquia,80
2023-10-10,Medellin-SantaFeAntioquia,54
2023-10-11,Medellin-SantaFeAntioquia,66
2023-10-12,Medellin-SantaFeAntioquia,92
2023-10-13,Medellin-SantaFeAntioquia,180
2023-10-14,Medellin-SantaFeAntioquia,121
2023-10-15,Medellin-SantaFeAntioquia,136
2023-10-16,Medellin-SantaFeAntioquia,118
2023-10-17,Medellin-SantaFeAntioquia,74
2023-10-18,Medellin-SantaFeAntioquia,65
2023-10-19,Medellin-SantaFeAntioquia,98
2023-10-20,Medellin-SantaFeAntioquia,124
2023-10-21,Medellin-SantaFeAntioquia,98
2023-10-22,Medellin-SantaFeAntioquia,139
2023-10-23,Medellin-SantaFeAntioquia,90
2023-10-24,Medellin-SantaFeAntioquia,52
2023-10-25,Medellin-SantaFeAntioquia,65
2023-10-26,Medellin-SantaFeAntioquia,95
2023-10-27,Medellin-SantaFeAntioquia,141
2023-10-28,Medellin-SantaFeAntioquia,104
2023-10-29,Medellin-SantaFeAntioquia,137
2023-10-30,Medellin-SantaFeAntioquia,79
2023-10-31,Medellin-SantaFeAntioquia,69
2023-11-01,Medellin-SantaFeAntioquia,66
2023-11-02,Medellin-SantaFeAntioquia,85
2023-11-03,Medellin-SantaFeAntioquia,174
2023-11-04,Medellin-SantaFeAntioquia,98
2023-11-05,Medellin-SantaFeAntioquia,137
2023-11-06,Medellin-SantaFeAntioquia,121
2023-11-07,Medellin-SantaFeAntioquia,54
2023-11-08,Medellin-SantaFeAntioquia,62
2023-11-09,Medellin-SantaFeAntioquia,93
2023-11-10,Medellin-SantaFeAntioquia,168
2023-11-11,Medellin-SantaFeAntioquia,114
2023-11-12,Medellin-SantaFeAntioquia,152
2023-11-13,Medellin-SantaFeAntioquia,107
2023-11-14,Medellin-SantaFeAntioquia,84
2023-11-15,Medellin-SantaFeAntioquia,48
2023-11-16,Medellin-SantaFeAntioquia,94
2023-11-17,Medellin-SantaFeAntioquia,136
2023-11-18,Medellin-SantaFeAntioquia,109
2023-11-19,Medellin-SantaFeAntioquia,149
2023-11-20,Medellin-SantaFeAntioquia,81
2023-11-21,Medellin-SantaFeAntioquia,62
2023-11-22,Medellin-SantaFeAntioquia,47
2023-11-23,Medellin-SantaFeAntioquia,91
2023-11-24,Medellin-SantaFeAntioquia,140
2023-11-25,Medellin-SantaFeAntioquia,109
2023-11-26,Medellin-SantaFeAntioquia,155
2023-11-27,Medellin-SantaFeAntioquia,90
2023-11-28,Medellin-SantaFeAntioquia,63
2023-11-29,Medellin-SantaFeAntioquia,55
2023-11-30,Medellin-SantaFeAntioquia,83
2023-12-01,Medellin-SantaFeAntioquia,149
2023-12-02,Medellin-SantaFeAntioquia,116
2023-12-03,Medellin-SantaFeAntioquia,148
2023-12-04,Medellin-SantaFeAntioquia,89
2023-12-05,Medellin-SantaFeAntioquia,56
2023-12-06,Medellin-SantaFeAntioquia,71
2023-12-07,Medellin-SantaFeAntioquia,95
2023-12-08,Medellin-SantaFeAntioquia,179
2023-12-09,Medellin-SantaFeAntioquia,102
2023-12-10,Medellin-SantaFeAntioquia,151
2023-12-11,Medellin-SantaFeAntioquia,93
2023-12-12,Medellin-SantaFeAntioquia,69
2023-12-13,Medellin-SantaFeAntioquia,63
2023-12-14,Medellin-SantaFeAntioquia,86
2023-12-15,Medellin-SantaFeAntioquia,154
2023-12-16,Medellin-SantaFeAntioquia,117
2023-12-17,Medellin-SantaFeAntioquia,152
2023-12-18,Medellin-SantaFeAntioquia,104
2023-12-19,Medellin-SantaFeAntioquia,75
2023-12-20,Medellin-SantaFeAntioquia,68
2023-12-21,Medellin-SantaFeAntioquia,96
2023-12-22,Medellin-SantaFeAntioquia,156
2023-12-23,Medellin-SantaFeAntioquia,108
2023-12-24,Medellin-SantaFeAntioquia,162
2023-12-25,Medellin-SantaFeAntioquia,95
2023-12-26,Medellin-SantaFeAntioquia,74
2023-12-27,Medellin-SantaFeAntioquia,57
2023-12-28,Medellin-SantaFeAntioquia,107
2023-12-29,Medellin-SantaFeAntioquia,152
2023-12-30,Medellin-SantaFeAntioquia,114
2023-12-31,Medellin-SantaFeAntioquia,159
2024-01-01,Medellin-SantaFeAntioquia,109
2024-01-02,Medellin-SantaFeAntioquia,78
2024-01-03,Medellin-SantaFeAntioquia,50
2024-01-04,Medellin-SantaFeAntioquia,106
2024-01-05,Medellin-SantaFeAntioquia,202
2024-01-06,Medellin-SantaFeAntioquia,118
2024-01-07,Medellin-SantaFeAntioquia,155
2024-01-08,Medellin-SantaFeAntioquia,132
2024-01-09,Medellin-SantaFeAntioquia,64
2024-01-10,Medellin-SantaFeAntioquia,59
2024-01-11,Medellin-SantaFeAntioquia,103
2024-01-12,Medellin-SantaFeAntioquia,153
2024-01-13,Medellin-SantaFeAntioquia,106
2024-01-14,Medellin-SantaFeAntioquia,161
2024-01-15,Medellin-SantaFeAntioquia,86
2024-01-16,Medellin-SantaFeAntioquia,74
2024-01-17,Medellin-SantaFeAntioquia,73
2024-01-18,Medellin-SantaFeAntioquia,96
2024-01-19,Medellin-SantaFeAntioquia,150
2024-01-20,Medellin-SantaFeAntioquia,123
2024-01-21,Medellin-SantaFeAntioquia,155
2024-01-22,Medellin-SantaFeAntioquia,83
2024-01-23,Medellin-SantaFeAntioquia,67
2024-01-24,Medellin-SantaFeAntioquia,79
2024-01-25,Medellin-SantaFeAntioquia,83
2024-01-26,Medellin-SantaFeAntioquia,141
2024-01-27,Medellin-SantaFeAntioquia,110
2024-01-28,Medellin-SantaFeAntioquia,151
2024-01-29,Medellin-SantaFeAntioquia,82
2024-01-30,Medellin-SantaFeAntioquia,71
2024-01-31,Medellin-SantaFeAntioquia,79
2024-02-01,Medellin-SantaFeAntioquia,90
2024-02-02,Medellin-SantaFeAntioquia,134
2024-02-03,Medellin-SantaFeAntioquia,94
2024-02-04,Medellin-SantaFeAntioquia,151
2024-02-05,Medellin-SantaFeAntioquia,96
2024-02-06,Medellin-SantaFeAntioquia,65
2024-02-07,Medellin-SantaFeAntioquia,62
2024-02-08,Medellin-SantaFeAntioquia,83
2024-02-09,Medellin-SantaFeAntioquia,131
2024-02-10,Medellin-SantaFeAntioquia,110
2024-02-11,Medellin-SantaFeAntioquia,154
2024-02-12,Medellin-SantaFeAntioquia,76
2024-02-13,Medellin-SantaFeAntioquia,73
2024-02-14,Medellin-SantaFeAntioquia,65
2024-02-15,Medellin-SantaFeAntioquia,97
2024-02-16,Medellin-SantaFeAntioquia,129
2024-02-17,Medellin-SantaFeAntioquia,94
2024-02-18,Medellin-SantaFeAntioquia,146
2024-02-19,Medellin-SantaFeAntioquia,90
2024-02-20,Medellin-SantaFeAntioquia,74
2024-02-21,Medellin-SantaFeAntioquia,66
2024-02-22,Medellin-SantaFeAntioquia,85
2024-02-23,Medellin-SantaFeAntioquia,131
2024-02-24,Medellin-SantaFeAntioquia,113
2024-02-25,Medellin-SantaFeAntioquia,140
2024-02-26,Medellin-SantaFeAntioquia,98
2024-02-27,Medellin-SantaFeAntioquia,59
2024-02-28,Medellin-SantaFeAntioquia,72
2024-02-29,Medellin-SantaFeAntioquia,92
2024-03-01,Medellin-SantaFeAntioquia,137
2024-03-02,Medellin-SantaFeAntioquia,100
2024-03-03,Medellin-SantaFeAntioquia,144
2024-03-04,Medellin-SantaFeAntioquia,90
2024-03-05,Medellin-SantaFeAntioquia,62
2024-03-06,Medellin-SantaFeAntioquia,57
2024-03-07,Medellin-SantaFeAntioquia,86
2024-03-08,Medellin-SantaFeAntioquia,139
2024-03-09,Medellin-SantaFeAntioquia,89
2024-03-10,Medellin-SantaFeAntioquia,151
2024-03-11,Medellin-SantaFeAntioquia,80
2024-03-12,Medellin-SantaFeAntioquia,53
2024-03-13,Medellin-SantaFeAntioquia,50
2024-03-14,Medellin-SantaFeAntioquia,75
2024-03-15,Medellin-SantaFeAntioquia,131
2024-03-16,Medellin-SantaFeAntioquia,101
2024-03-17,Medellin-SantaFeAntioquia,164
2024-03-18,Medellin-SantaFeAntioquia,85
2024-03-19,Medellin-SantaFeAntioquia,64
2024-03-20,Medellin-SantaFeAntioquia,66
2024-03-21,Medellin-SantaFeAntioquia,91
2024-03-22,Medellin-SantaFeAntioquia,187
2024-03-23,Medellin-SantaFeAntioquia,111
2024-03-24,Medellin-SantaFeAntioquia,165
2024-03-25,Medellin-SantaFeAntioquia,128
2024-03-26,Medellin-SantaFeAntioquia,56
2024-03-27,Medellin-SantaFeAntioquia,58
2024-03-28,Medellin-SantaFeAntioquia,105
2024-03-29,Medellin-SantaFeAntioquia,164
2024-03-30,Medellin-SantaFeAntioquia,116
2024-03-31,Medellin-SantaFeAntioquia,154
2024-04-01,Medellin-SantaFeAntioquia,110
2024-04-02,Medellin-SantaFeAntioquia,75
2024-04-03,Medellin-SantaFeAntioquia,68
2024-04-04,Medellin-SantaFeAntioquia,102
2024-04-05,Medellin-SantaFeAntioquia,159
2024-04-06,Medellin-SantaFeAntioquia,109
2024-04-07,Medellin-SantaFeAntioquia,154
2024-04-08,Medellin-SantaFeAntioquia,95
2024-04-09,Medellin-SantaFeAntioquia,72
2024-04-10,Medellin-SantaFeAntioquia,67
2024-04-11,Medellin-SantaFeAntioquia,82
2024-04-12,Medellin-SantaFeAntioquia,142
2024-04-13,Medellin-SantaFeAntioquia,110
2024-04-14,Medellin-SantaFeAntioquia,155
2024-04-15,Medellin-SantaFeAntioquia,106
2024-04-16,Medellin-SantaFeAntioquia,54
2024-04-17,Medellin-SantaFeAntioquia,67
2024-04-18,Medellin-SantaFeAntioquia,101
2024-04-19,Medellin-SantaFeAntioquia,160
2024-04-20,Medellin-SantaFeAntioquia,105
2024-04-21,Medellin-SantaFeAntioquia,155
2024-04-22,Medellin-SantaFeAntioquia,93
2024-04-23,Medellin-SantaFeAntioquia,64
2024-04-24,Medellin-SantaFeAntioquia,62
2024-04-25,Medellin-SantaFeAntioquia,92
2024-04-26,Medellin-SantaFeAntioquia,122
2024-04-27,Medellin-SantaFeAntioquia,110
2024-04-28,Medellin-SantaFeAntioquia,150
2024-04-29,Medellin-SantaFeAntioquia,86
2024-04-30,Medellin-SantaFeAntioquia,76
2024-05-01,Medellin-SantaFeAntioquia,66
2024-05-02,Medellin-SantaFeAntioquia,85
2024-05-03,Medellin-SantaFeAntioquia,154
2024-05-04,Medellin-SantaFeAntioquia,99
2024-05-05,Medellin-SantaFeAntioquia,144
2024-05-06,Medellin-SantaFeAntioquia,86
2024-05-07,Medellin-SantaFeAntioquia,68
2024-05-08,Medellin-SantaFeAntioquia,63
2024-05-09,Medellin-SantaFeAntioquia,78
2024-05-10,Medellin-SantaFeAntioquia,177
2024-05-11,Medellin-SantaFeAntioquia,111
2024-05-12,Medellin-SantaFeAntioquia,148
2024-05-13,Medellin-SantaFeAntioquia,113
2024-05-14,Medellin-SantaFeAntioquia,68
2024-05-15,Medellin-SantaFeAntioquia,49
2024-05-16,Medellin-SantaFeAntioquia,95
2024-05-17,Medellin-SantaFeAntioquia,142
2024-05-18,Medellin-SantaFeAntioquia,115
2024-05-19,Medellin-SantaFeAntioquia,152
2024-05-20,Medellin-SantaFeAntioquia,96
2024-05-21,Medellin-SantaFeAntioquia,65
2024-05-22,Medellin-SantaFeAntioquia,72
2024-05-23,Medellin-SantaFeAntioquia,92
2024-05-24,Medellin-SantaFeAntioquia,140
2024-05-25,Medellin-SantaFeAntioquia,122
2024-05-26,Medellin-SantaFeAntioquia,156
2024-05-27,Medellin-SantaFeAntioquia,93
2024-05-28,Medellin-SantaFeAntioquia,53
2024-05-29,Medellin-SantaFeAntioquia,53
2024-05-30,Medellin-SantaFeAntioquia,91
2024-05-31,Medellin-SantaFeAntioquia,185
2024-06-01,Medellin-SantaFeAntioquia,113
2024-06-02,Medellin-SantaFeAntioquia,152
2024-06-03,Medellin-SantaFeAntioquia,123
2024-06-04,Medellin-SantaFeAntioquia,71
2024-06-05,Medellin-SantaFeAntioquia,55
2024-06-06,Medellin-SantaFeAntioquia,89
2024-06-07,Medellin-SantaFeAntioquia,181
2024-06-08,Medellin-SantaFeAntioquia,116
2024-06-09,Medellin-SantaFeAntioquia,150
2024-06-10,Medellin-SantaFeAntioquia,110
2024-06-11,Medellin-SantaFeAntioquia,58
2024-06-12,Medellin-SantaFeAntioquia,63
2024-06-13,Medellin-SantaFeAntioquia,87
2024-06-14,Medellin-SantaFeAntioquia,125
2024-06-15,Medellin-SantaFeAntioquia,125
2024-06-16,Medellin-SantaFeAntioquia,164
2024-06-17,Medellin-SantaFeAntioquia,90
2024-06-18,Medellin-SantaFeAntioquia,65
2024-06-19,Medellin-SantaFeAntioquia,57
2024-06-20,Medellin-SantaFeAntioquia,105
2024-06-21,Medellin-SantaFeAntioquia,162
2024-06-22,Medellin-SantaFeAntioquia,113
2024-06-23,Medellin-SantaFeAntioquia,166
2024-06-24,Medellin-SantaFeAntioquia,95
2024-06-25,Medellin-SantaFeAntioquia,56
2024-06-26,Medellin-SantaFeAntioquia,63
2024-06-27,Medellin-SantaFeAntioquia,95
